Country,Dimension ,Indicator,Assessment,Criteria ,Explanation ,Source ,URL ,size
Somalia,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,"Reporting is expected only on the stock of domestic and external arrears. The latest Public Debt Report provides information and data on external arrears (Table 1), but omits to discuss domestic arrears. The Budget Strategy FY2022 does not report either on the stock of domestic arrears",https://mof.gov.so/sites/default/files/2021-08/FY2022%20Pre-Budget%20Statement.pdf,https://mof.gov.so/sites/default/files/2021-08/FY2022%20Pre-Budget%20Statement.pdf,1
Lesotho,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,"Reporting is expected on guarantees, the Mamohato PPP and the stock of domestic debt arrears . Publicly guaranteed debt by beneficiary as end-March 2021 is published in the Public Debt Transparency Report, 2020/2021- Q3 (Table 4).",2 links: http://www.finance.gov.ls/official_documents.php?id=debt_documents AND http://www.finance.gov.ls/documents/Budget%20Formulation/Budget%20Strategy%20Paper/2021-22%20Budget%20Strategy%20Paper.pdf,http://www.finance.gov.ls/official_documents.php?id=debt_documents,1
Niger,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,"Reporting is expected on guarantees and PPPs, the stock of domestic arrears, and collaterilized debt. The public debt report provides data on guaranteed debt by beneficiary, domestic arrears and PPP-related guarantees. No information is provided on collaterilized debt",http://www.finances.gouv.ne/index.php/lois-de-finances/file/602-2019-josp-n-28-lf-2020-1er-cahier,http://www.finances.gouv.ne/index.php/lois-de-finances/file/602-2019-josp-n-28-lf-2020-1er-cahier,1
Guinea,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,Reporting is expected on guarantees  and PPPs the stock of arrears and collateralized debt. The latest statistical bulletin reports on loan guarantees by beneficiary (Table 6.1) and the stock of arrears (Table 1 and Figure 3).,https://mef.gov.gn/images/DOCS/BULLETIN-STATISTIQUE-DEUXIEME-TRIMESTRE-2021.pdf,https://mef.gov.gn/images/DOCS/BULLETIN-STATISTIQUE-DEUXIEME-TRIMESTRE-2021.pdf,1
Tajikistan,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,Reporting is expected on guarantees  and PPPs at the minimum. The Public Debt Report (2020) provides the list of loan guarantees by beneficiary (Table 13).,http://moliya.tj/wp-content/uploads/2021/10/2-public-debt-report-for-2020.pdf,http://moliya.tj/wp-content/uploads/2021/10/2-public-debt-report-for-2020.pdf,1
Zambia,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,Reporting is expected on guarantees  and PPPs and the stock of domestic and external arrears. The Government Debt Portfolio Review (2020-Q4) reports on guaranteed debt by beneficiary and the stock of external arrears. It fails to report on the stock of domestic arrears.,https://www.mof.gov.zm/?wpfb_dl=352,https://www.mof.gov.zm/?wpfb_dl=352,1
São Tomé and Principe,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,"Reporting is expected on guarantees  and 1 PPP (Sinergie concession contract), the stock of domestic and external arrears and collaterilized debt. The quarterly debt bulletin reports on guaranteed debt by beneficiary and domestic and external arrears. It fails to report on collaterilized debt.",https://www.financas.gov.st/index.php/publicacoes/documentos/file/1325-boletim-estatistico-da-divida-ate-i-trimestre-2021-final,https://www.financas.gov.st/index.php/publicacoes/documentos/file/1325-boletim-estatistico-da-divida-ate-i-trimestre-2021-final,1
Guinea-Bissau,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,"Reporting is expected on guaranteed debt and the stock of domestic arrears. The debt bulletin reports on loan guarantees with name of beneficiaries (Table 12), but omit to report on domestic arrears.",https://www.mef.gw/publicacoes/outras/39-boletim-da-divida-publica/file,https://www.mef.gw/publicacoes/outras/39-boletim-da-divida-publica/file,1
Central African Republic,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting on the stock of domestic and external arrears is expected. The latest debt statistical bulletin does not report on arrears.,No Source,No Source,1
Chad,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting on loan guarantees, the stock of domestic and external arrears and collaterilized debt is expected.",2 links: https://finances.gouv.td/index.php/component/k2/item/498-discours-du-directeur-general-de-services-du-budget-a-l-occasion-de-l-ouverture-de-l-atelier-national-sur-l-identification-le-suivi-et-la-gestion-des-risques-budgetaires AND https://finances.gouv.td/index.php/publications/lois-des-finances,https://finances.gouv.td/index.php/component/k2/item/498-discours-du-directeur-general-de-services-du-budget-a-l-occasion-de-l-ouverture-de-l-atelier-national-sur-l-identification-le-suivi-et-la-gestion-des-risques-budgetaires,1
Afghanistan,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting on  guarantees related to PPPs is expected.,No Source,No Source,1
Bangladesh,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting on guarantees  and PPPs is expected. The Medium Term Macroeconomic Policy Statement 2020-2021/2022-2023 reports on total amounts guarantees as of May 2020, but fails to provide details by beneficiary.",https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/page/ed9e8b19_ccba_4cca_94b1_c40013f7a760/MTMPS_2020-21_English.pdf,https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/page/ed9e8b19_ccba_4cca_94b1_c40013f7a760/MTMPS_2020-21_English.pdf,1
"Congo, Rep.",3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting on guarantees  and PPPs and the stock of domestic, external arrears and collaterilized debt is expected. The MT budget framework attached to the 2020 draft BL discusses briefly fiscal riks, but omits to cover comprehensively risks related to CLs.",https://www.finances.gouv.cg/fr/cadre-budgétaire-à-moyen-terme-2020-2022,https://www.finances.gouv.cg/fr/cadre-budgétaire-à-moyen-terme-2020-2022,1
Djibouti,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting on guarantees  and PPPs and the stock of domestic and external arrears is expected.,No Source,No Source,1
Comoros,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting on guarantees  and PPP (Mutsamudu Port) and the stock of external arrears is expected.,No Source,No Source,1
Burundi,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting on guaranteed debt is expected.,https://finances.gov.bi,https://finances.gov.bi,1
Sudan,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting is expected on letter of guarantees and PPP-related guarantees, the stock of domestic and external arrears, and collaterilized debt.",http://mof.gov.sd/en/reports/budget-files/year-budget,http://mof.gov.sd/en/reports/budget-files/year-budget,1
Liberia,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting is expected on guarantees, PPPs and the stock of domestic debt arrears. The Debt Management Report, 2020/2021- Q4 reports on total SOE debt by beneficiary but it does not distinguish guaranteed from non-guaranteed debt (Table 8). The stock of domestic arrears is not reported.",https://www.mfdp.gov.lr/index.php/main-menu-reports/mm-em/mm-em-db,https://www.mfdp.gov.lr/index.php/main-menu-reports/mm-em/mm-em-db,1
Mauritania,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting is expected on guarantees, PPPs and the stock of domestic debt arrears.",No Source,No Source,1
Lao PDR,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guarantees related to loans and PPPs. The annual bulletin does not itemize the guaranteed debt by beneficiary,No Source,No Source,1
Nicaragua,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guarantees and PPPs. The Public Debt Report does not itemize guaranteed debt by beneficiary.,No Source,No Source,1
St. Lucia,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guarantees  and PPPs. The Debt portfolio report (2020) does not provide the name of the beneficiaries (Section 7).,https://www.finance.gov.lc/programmes/view/129,https://www.finance.gov.lc/programmes/view/129,1
Vanuatu,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting is expected on guarantees  and PPPs. The 2021 BL discusses the need to monitor Cls, but does not quantify them (volume 1, page 51).",https://doft.gov.vu/images/2021/Budget/Book/2021_Budget_Book_Volume_1_2__English.pdf,https://doft.gov.vu/images/2021/Budget/Book/2021_Budget_Book_Volume_1_2__English.pdf,1
Nepal,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guarantees and PPPs.,https://mof.gov.np/en/archive-documents/soe-information--yellow-book-29.html?lang=,https://mof.gov.np/en/archive-documents/soe-information--yellow-book-29.html?lang=,1
Myanmar,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guarantees  and PPPs.,No Source,No Source,1
Mali,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guarantees  and PPPs and the stock of domestic debt arrears. Neither the 2021 BL nor the 2022 BL report on loan guarantees by beneficiary. The Fiscal Risk Statement for 2021 does not sufficiently detail CLs (page 1052 of the 2021 BL).,https://finances.ml/node/327,https://finances.ml/node/327,1
Tanzania,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guarantees  and PPPs and the stock of domestic and external arrears.,https://mof.go.tz/index.php/budget/budget-background-and-medium-term-framework,https://mof.go.tz/index.php/budget/budget-background-and-medium-term-framework,1
Haiti,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guarantees  and PPPs and the stock of domestic and extenal arrears.,No Source,No Source,1
Marshall Islands,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting is expected on guaranteed debt. The annual debt bulletin has a dedicated section on CLs, including on loan guarantees with names of beneficiaries (section 7.1)",No Source,No Source,1
Kiribati,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guaranteed debt. The 2022 Fiscal Strategy Paper does not report on CLs. . Guaranteed debt with name of beneficiaries is not reported,http://www.mfed.gov.ki/http%3A//www.mfed.gov.ki/sites/default/files/Approved%2520Fiscal%2520Strategy%25202022%2520.pdf,http://www.mfed.gov.ki/http%3A//www.mfed.gov.ki/sites/default/files/Approved%2520Fiscal%2520Strategy%25202022%2520.pdf,1
"Micronesia, Fed. Sts.",3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,"Reporting is expected on guaranteed debt,",No Source,No Source,1
South Sudan,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,Reporting is expected on guaranteed and collaterilized debt and the stock of domestic and external arrears. The Budget Strategy FY2022 does not cover CLs.,https://mof.gov.so/publication/fy2022-budget-strategy,https://mof.gov.so/publication/fy2022-budget-strategy,1
"Yemen, Rep.",3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,N.A.,No Source,No Source,1
Syrian Arab Republic,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,N.A.,No Source,No Source,1
Eritrea,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting,1. Insufficient,N.A.,No Source,No Source,1
Cambodia,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting,1. Insufficient,"Reporting on guarantees related to loan and PPPs and external debt arrears is expected. The statistical bulletin (2021, S1) does not itemize separately the stock of guaranteed debt and would need to also provide the name of the beneficiaries.",https://gdicdm.mef.gov.kh/en/2021/08/17/10358.html,https://gdicdm.mef.gov.kh/en/2021/08/17/10358.html,1
Ethiopia,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting,1. Insufficient,"Reporting on guarantees  and PPPs is expected. The Public Sector Debt Statistical Bulletin reports on guaranteed debt, but fails to provide data by beneficiary.",https://www.mofed.gov.et/media/filer_public/ee/64/ee64e21c-9b90-481d-ae05-2b9ba1684f65/public_sector_debt_statistical_bulletin_no_38_2016-17__-_2020-21.pdf,https://www.mofed.gov.et/media/filer_public/ee/64/ee64e21c-9b90-481d-ae05-2b9ba1684f65/public_sector_debt_statistical_bulletin_no_38_2016-17__-_2020-21.pdf,1
