Country,Dimension ,Indicator,Assessment,Criteria,Explanation,Source,URL,size
Kiribati,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting covering the current or previous year of this assessment,1. Insufficient,Reporting is expected on guaranteed debt.  No comprehensive framework covering existing CLs (incl. guaranteed debt with name of beneficiaries) is yet available,http://www.mfed.gov.ki/publications/2020-national-budget,http://www.mfed.gov.ki/publications/2020-national-budget,1
St. Vincent and the Grenadines,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting covering the current or previous year of this assessment,1. Insufficient,Reporting is expected on guaranteed debt. A comprehensive framework covering existing CLs (incl. guaranteed debt with name of beneficiaries) is not yet available,No source,No source,1
Guinea-Bissau,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting is expected on guaranteed debt, the stock of domestic arrears and a legal dispute related to a bank bailout . No comprehensive framework covering existing CLs (incl. guaranteed debt with name of beneficiaries) is yet available",No source,No source,1
South Sudan,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting covering the current or previous year of this assessment,1. Insufficient,Reporting is expected on guaranteed and collaterilized debt and the stock of domestic and external arrears. A comprehensive framework publicly available covering existing CLs (incl. guaranteed debt with name of beneficiaries) is not yet available,No source,No source,1
"Yemen, Rep.",3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting covering the current or previous year of this assessment,1. Insufficient,No information is available,No source,No source,1
Syrian Arab Republic,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting covering the current or previous year of this assessment,1. Insufficient,No information is available,No source,No source,1
Eritrea,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No reporting covering the current or previous year of this assessment,1. Insufficient,No information is available,No source,No source,1
Benin,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting on loan guarantees  and the stock of domestic arrears identified in January 2019 is expected. The Statistical Debt Bulletin (2020 2nd Quarter) reports on guaranteed debt, but fails to provide the name of the beneficiary (page 11). The stock of domestic arrears is not reported. No comprehensive framework covering existing CLs is yet available",https://caa.bj/category/publications-et-rapports/bulletins-statistiques-sur-la-dette/,https://caa.bj/category/publications-et-rapports/bulletins-statistiques-sur-la-dette/,1
Ethiopia,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting on guarantees related to loans and PPPs is expected. The Public Sector Debt Statistical Bulletin of August 2020 publishes the stock of guaranteed debt (e.g., Table 2), but fails to report them by beneficiary. No comprehensive framework covering existing CLs (incl. guarantees related to PPPs) is yet available",http://www.mofed.gov.et/documents/10182/13981/Public_Sector_Debt_Statistical_Bulletin_No_34+%282015-16+++-++++2019-20%29.pdf/9c7b4810-6a48-41f9-a63c-02fe661e4b15,http://www.mofed.gov.et/documents/10182/13981/Public_Sector_Debt_Statistical_Bulletin_No_34+%282015-16+++-++++2019-20%29.pdf/9c7b4810-6a48-41f9-a63c-02fe661e4b15,1
Côte d'Ivoire,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,Reporting on guarantees related to loans and PPPs is expected. The Fiscal Risk Statement enclosed in the 2020 draft Budget Law (Annex 13) reports on guaranteed debt but fails to provide detail by beneficiary (page 26). Guarantees provided in the context of PPPs are discussed (pages 55-56),http://budget.gouv.ci/uploads/docs/ANNEXE_13_DECLARATION_SUR_LES_RISQUES_BUDGETAIRES_2020_2022.pdf,http://budget.gouv.ci/uploads/docs/ANNEXE_13_DECLARATION_SUR_LES_RISQUES_BUDGETAIRES_2020_2022.pdf,1
"Gambia, The",3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting on guarantees related to loans and PPPs and the stock of domestic and external arrears is expected. The annual bulletin for 2019 does not itemize separately the stock of guaranteed debt from total public debt. In addition, name of beneficiaries would need to be added. No comprehensive framework covering existing CLs is yet available",http://www.mofea.gm/directorates/loans-and-debt-management,http://www.mofea.gm/directorates/loans-and-debt-management,1
Cambodia,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting on guarantees related to loan and PPPs and external debt arrears is expected. The statistical bulletin, Vol. 10, June 30, 2020 does not itemize separately the stock of guaranteed debt and would need to also provide detail on the name of the beneficiaries. No comprehensive framework covering existing CLs (incl. guarantees related to PPPs) is yet available",https://gdicdm.mef.gov.kh/en/2020/09/15/10193.html,https://gdicdm.mef.gov.kh/en/2020/09/15/10193.html,1
Dominica,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting on guaranteed debt is expected. The 2020/2021 Annual Budget Estimate Report publishes the stock of guaranteed debt by creditors, but fails to report them by beneficiary. No comprehensive framework covering existing CLs is yet available",http://www.finance.gov.dm/images/documents/estimates/2020-2021_budget_estimates.pdf,http://www.finance.gov.dm/images/documents/estimates/2020-2021_budget_estimates.pdf,1
Grenada,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,Reporting is expected on guarantees related to loans and the stock of external arrears.The Fiscal Risk Statement for 2019 identifies CLs (incl. guaranteed debt with name of beneficiaries) but does not quantify them,https://www.grenadabroadcast.com/wp-content/uploads/2019/11/Fiscal-Risk-Statement-Final-Final.pdf,https://www.grenadabroadcast.com/wp-content/uploads/2019/11/Fiscal-Risk-Statement-Final-Final.pdf,1
Moldova,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting is expected on guarantees related to loans and PPPs. The Public Sector Debt, State Guarantees and On-Lending Report (H1 2020) reports on guaranteed debt, but fails to provide detail by beneficiary (page 21). No comprehensive framework covering existing CLs (incl. guarantees related to PPPs) is yet available",https://mf.gov.md/sites/default/files/Raport%20Q2%20semestrul%202%20a%202020.pdf,https://mf.gov.md/sites/default/files/Raport%20Q2%20semestrul%202%20a%202020.pdf,1
Pakistan,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting is expected on guarantees related to loans and PPPs. Both the Federal Budget (2020/2021) and the Annual Debt Review & Public Debt Bulletin (FY 2019-20) report on guaranteed debt, but fail to provide detail by beneficiary (pages 32-33 & 6, respectively). No comprehensive framework covering existing CLs (incl. guarantees related to PPP) is yet available",2 links: http://www.finance.gov.pk/dpco/Annual_Debt_Review_Debt_Bulletin_Jun_2020.pdf  AND http://www.finance.gov.pk/budget/Annual_budget_Statement_English_202021.pdf,http://www.finance.gov.pk/dpco/Annual_Debt_Review_Debt_Bulletin_Jun_2020.pdf,1
Papua New Guinea,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting is expected on guarantees related to loans and PPPs, the stock of domestic arrears and an SOE sovereign guarantee in dispute. The 2020 Budget Strategy Paper does not report comprehensively on guaranteed debt (page 21). The stock of arrears is reported (page 21). No comprehensive framework covering existing CLs (incl. guarantees related to PPP) is yet available",https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/BSP.pdf,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/BSP.pdf,1
Zimbabwe,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting is expected on guarantees related to loans and PPPs, the stock of domestic and external arrears and collaterilized debt. The Mid-Term Budget and Economic Review (2020) reports on guaranteed debt, but fails to provide detail by beneficiary (page 110). It also reports on arrears (page 110). A comprehensive framework covering existing CLs is not yet available",http://www.zimtreasury.gov.zw/index.php?option=com_phocadownload&view=category&id=53:mid-term-reviews&Itemid=759,http://www.zimtreasury.gov.zw/index.php?option=com_phocadownload&view=category&id=53:mid-term-reviews&Itemid=759,1
Mozambique,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting is expected on guarantees related to loans and PPPs as well domestic and external arrears. The Fiscal Risk Report (2020) and the Public Debt Report (2019) report on guaranteed debt, but fail to provide detail by beneficiary. The latter reports also on the stock of external arrears related to debt in dispute",https://www.mef.gov.mz/index.php/documentos,https://www.mef.gov.mz/index.php/documentos,1
Sierra Leone,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Insufficient reporting covering the current or previous year of this assessment,1. Insufficient,"Reporting is expected on guarantees related to loans and PPPs and the stock of domestic arrears (audit completed in September 2019). The Fiscal Strategy Statement (2019-2023) fails to report on guaranteed debt, but quantifies CLs related to PPP contracts (pages 61-62). The ""Arrears Clearance Strategy and Principles"" (June 2020) reports on the stock of verified outstanding arrears and options for clearance. A comprehensive framework covering existing CLs (incl. guaranteed debt with name of beneficiaries) is not yet available",2 links: https://mof.gov.sl/wp-content/uploads/2019/02/Fiscal-Strategy-Statement-FY2019-2023.pdf AND https://mof.gov.sl/wp-content/uploads/2020/09/Sierra-Leone-Arrears-Clearance-Strategy-and-Principles-2020-2025.pdf,https://mof.gov.sl/wp-content/uploads/2019/02/Fiscal-Strategy-Statement-FY2019-2023.pdf,1
