"","STRUCTURE","STRUCTURE_ID","STRUCTURE_NAME","ACTION","FREQ","Frequency.of.observation","REF_AREA","Reference.area","MEASURE","Measure","UNIT_MEASURE","Unit.of.measure","VERSION","Version","TIME_PERIOD","Time.period","OBS_VALUE","Observation.value","CONF_STATUS","Confidentiality.status","DECIMALS","Decimals","OBS_STATUS","Observation.status","UNIT_MULT","Unit.multiplier"
"7703","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","NOR","Norway","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,2.5,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7704","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SVK","Slovak Republic","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,3.375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7705","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ESP","Spain","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,2.9974999,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7706","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SWE","Sweden","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,3,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7707","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","TUR","Türkiye","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,6,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7708","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","GBR","United Kingdom","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,2.125,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7709","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","USA","United States","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,2.1224999,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7710","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","OECD","OECD","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,2.9590461,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7711","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ARG","Argentina","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2021,NA,4.0025001,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7712","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","AUT","Austria","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.25,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7713","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","BEL","Belgium","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,4.875,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7714","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CAN","Canada","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.13375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7715","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","COL","Colombia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,4,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7716","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CZE","Czechia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,2.125,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7717","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FIN","Finland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,1.625,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7718","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FRA","France","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.1275001,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7719","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","IRL","Ireland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.5,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7720","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ITA","Italy","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7721","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","JPN","Japan","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.25,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7722","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LVA","Latvia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.75,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7723","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LUX","Luxembourg","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.875,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7724","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","MEX","Mexico","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,4.375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7725","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","NLD","Netherlands","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.1875,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7726","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","NOR","Norway","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,2.5,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7727","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SVK","Slovak Republic","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3.375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7728","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ESP","Spain","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,2.9974999,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7729","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SWE","Sweden","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,3,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7730","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","TUR","Türkiye","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,2.625,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7731","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","GBR","United Kingdom","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,2.125,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7732","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","USA","United States","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,2.1224999,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7733","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","OECD","OECD","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,2.7912829,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7734","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ARG","Argentina","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2022,NA,4.0025001,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7735","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","AUT","Austria","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.25,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7736","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","BEL","Belgium","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,4.875,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7737","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CAN","Canada","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.13375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7738","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","COL","Colombia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,4,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7739","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CZE","Czechia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,2.125,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7740","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FIN","Finland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,1.625,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7741","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FRA","France","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.1275001,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7742","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","IRL","Ireland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.5,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7743","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ITA","Italy","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7744","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","JPN","Japan","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.25,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7745","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LVA","Latvia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.75,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7746","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LUX","Luxembourg","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.875,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7747","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","MEX","Mexico","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,4.375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7748","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","NLD","Netherlands","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.1875,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7749","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","NOR","Norway","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,2.5,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7750","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SVK","Slovak Republic","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3.375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7751","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ESP","Spain","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,2.9974999,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7752","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SWE","Sweden","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,3,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7753","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","TUR","Türkiye","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,2.625,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7754","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","GBR","United Kingdom","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,2.125,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7755","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","USA","United States","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,2.1224999,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7756","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","OECD","OECD","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,2.7912829,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7757","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ARG","Argentina","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2023,NA,4.0025001,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7758","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","AUT","Austria","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,3.25,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7759","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","BEL","Belgium","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,4.875,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7760","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CAN","Canada","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,3.13375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7761","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","COL","Colombia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,4,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7762","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CZE","Czechia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,2.125,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7763","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FIN","Finland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,1.625,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7764","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FRA","France","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,3.1275001,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7765","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","IRL","Ireland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,3.5,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7766","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ITA","Italy","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,3,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7767","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","JPN","Japan","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,3.25,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7768","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LVA","Latvia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,3.75,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"7769","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LUX","Luxembourg","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION2","Version 2 (1998-2019)",2024,NA,3.875,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
